AvgTimeRepulsiveForce,Temperature,NumNodes,Iteration,NumEdges,Elapsed,TimeDisperse,TimeAttractiveForces,Memory,TimeTraverseAccel,TimeRepulsiveForce,kValue,TimeBuildAccel,TimeCopyBack
0.0184464,24.0701,68200,82,101102,0.0188045,0.00117965,0.00120483,3.22,0.0175736,0.0188045,0.999421,0.00857443,0.00010112
0.0184429,24.0461,68200,83,101102,0.0181577,0.00121037,0.0011865,3.22,0.0169824,0.0181577,0.999421,0.00810608,9.9744e-05
0.0184405,24.0221,68200,84,101102,0.0182399,0.0012944,0.00128406,3.22,0.0170195,0.0182399,0.999421,0.00816794,0.000101664
0.0184436,23.9981,68200,85,101102,0.0187039,0.00135626,0.00128038,3.22,0.0173473,0.0187039,0.999421,0.00857411,0.000103328
0.0184553,23.9741,68200,86,101102,0.0194484,0.00127382,0.00116874,3.22,0.0181705,0.0194484,0.999421,0.00916928,0.000103232
0.0184481,23.9501,68200,87,101102,0.0178307,0.00116275,0.00126704,3.22,0.01662,0.0178307,0.999421,0.00785008,0.000101728
0.0184452,23.9262,68200,88,101102,0.0181918,0.00116461,0.00120013,3.22,0.0167987,0.0181918,0.999421,0.00810253,0.000103648
0.018461,23.9023,68200,89,101102,0.019852,0.00125331,0.00125952,3.22,0.0185893,0.019852,0.999421,0.00976221,9.6832e-05
0.0184612,23.8784,68200,90,101102,0.0184839,0.00115264,0.00135216,3.22,0.0172205,0.0184839,0.999421,0.00813299,9.648e-05
0.0184559,23.8546,68200,91,101102,0.0179786,0.00117965,0.00119946,3.22,0.0166547,0.0179786,0.999421,0.00803139,9.9456e-05
0.0184548,23.8307,68200,92,101102,0.018349,0.00117635,0.00118979,3.22,0.0170698,0.018349,0.999421,0.00794112,0.000101312
0.0184616,23.8069,68200,93,101102,0.0190946,0.00138682,0.00117152,3.22,0.0179252,0.0190946,0.999421,0.00871773,0.000103776
0.0184627,23.7831,68200,94,101102,0.0185626,0.00123251,0.00124957,3.22,0.0171883,0.0185626,0.999421,0.0083127,0.000101408
0.0184665,23.7594,68200,95,101102,0.0188249,0.00125174,0.0012896,3.22,0.0175713,0.0188249,0.999421,0.00858138,0.00010064
0.018471,23.7357,68200,96,101102,0.0189001,0.00116323,0.00120832,3.22,0.0177506,0.0189001,0.999421,0.00893834,0.000104544
0.0184745,23.7119,68200,97,101102,0.0188098,0.00118093,0.001192,3.22,0.0175753,0.0188098,0.999421,0.00868291,0.000106304
0.0184752,23.6882,68200,98,101102,0.0185404,0.0011735,0.00121859,3.22,0.0173055,0.0185404,0.999421,0.00826758,0.00011376
0.0184915,23.6646,68200,99,101102,0.0200924,0.00123226,0.00130778,3.22,0.0188354,0.0200924,0.999421,0.00991082,0.000101664
0.0184881,23.6409,68200,100,101102,0.0181462,0.00125805,0.00129619,3.22,0.0168967,0.0181462,0.999421,0.00803024,9.8752e-05
0.0184847,23.6173,68200,101,101102,0.0181444,0.00134554,0.00126566,3.22,0.0169652,0.0181444,0.999421,0.00814336,9.776e-05
