Source,Target,Type,Kind,Id,Label,timeset,Weight
@syrazh,1266923061800026112,Directed,Tweets,41,,"<[2020-06-02T18:00:31.336Z, 2020-06-02T18:21:02.276Z, 2020-06-02T18:21:38.133Z, 2020-06-02T18:21:38.178Z, 2020-06-02T18:21:57.586Z, 2020-06-02T18:21:57.965Z]>",1
@breaking911,1266571046620102657,Directed,Tweets,42,,"<[2020-06-02T18:00:31.336Z, 2020-06-02T18:00:31.337Z, 2020-06-02T18:21:02.276Z, 2020-06-02T18:21:38.133Z, 2020-06-02T18:21:38.178Z, 2020-06-02T18:21:57.586Z, 2020-06-02T18:21:57.966Z, 2020-06-02T18:22:36.954Z]>",1
1266571046620102657,"#breaking",Directed,Has_hashtag,43,,"<[2020-06-02T18:00:31.336Z, 2020-06-02T18:00:31.337Z, 2020-06-02T18:21:02.276Z, 2020-06-02T18:21:38.133Z, 2020-06-02T18:21:38.178Z, 2020-06-02T18:21:57.586Z, 2020-06-02T18:21:57.966Z, 2020-06-02T18:22:36.954Z]>",1
1266571046620102657,http://pbs.twimg.com/ext_tw_video_thumb/1266561746506047488/pu/img/Vm2CqQdveOou03ow.jpg,Directed,Has_media,44,,"<[2020-06-02T18:00:31.336Z, 2020-06-02T18:00:31.337Z, 2020-06-02T18:21:02.276Z, 2020-06-02T18:21:38.133Z, 2020-06-02T18:21:38.178Z, 2020-06-02T18:21:57.586Z, 2020-06-02T18:21:57.966Z, 2020-06-02T18:22:36.954Z]>",1
@syrazh,@breaking911,Directed,Quotes_from,45,,"<[2020-06-02T18:00:31.336Z, 2020-06-02T18:21:02.276Z, 2020-06-02T18:21:38.133Z, 2020-06-02T18:21:38.178Z, 2020-06-02T18:21:57.586Z, 2020-06-02T18:21:57.966Z]>",1
@syrazh,1266571046620102657,Directed,Quotes,46,,"<[2020-06-02T18:00:31.336Z, 2020-06-02T18:21:02.276Z, 2020-06-02T18:21:38.133Z, 2020-06-02T18:21:38.178Z, 2020-06-02T18:21:57.586Z, 2020-06-02T18:21:57.966Z]>",1
@nomthee_9808,@syrazh,Directed,Retweets_from,47,,<[2020-06-02T18:00:31.336Z]>,1
@nomthee_9808,1266923061800026112,Directed,Retweets,48,,<[2020-06-02T18:00:31.336Z]>,1
@nomthee_9808,@breaking911,Directed,Quotes_from,49,,<[2020-06-02T18:00:31.337Z]>,1
@nomthee_9808,1266571046620102657,Directed,Quotes,50,,<[2020-06-02T18:00:31.337Z]>,1
@garydewhurst,1267878756682797066,Directed,Tweets,51,,<[2020-06-02T18:00:31.468Z]>,1
1267878756682797066,@tomhoughton7,Directed,Has_mention,52,,<[2020-06-02T18:00:31.468Z]>,1
1267878756682797066,@andymorri5on,Directed,Has_mention,53,,<[2020-06-02T18:00:31.468Z]>,1
1267878756682797066,@the_nomads,Directed,Has_mention,54,,<[2020-06-02T18:00:31.468Z]>,1
1267878756682797066,@mancity,Directed,Has_mention,55,,<[2020-06-02T18:00:31.468Z]>,1
1267878756682797066,@brother_uk,Directed,Has_mention,56,,<[2020-06-02T18:00:31.468Z]>,1
@rabbiej1974,1267878757311950856,Directed,Tweets,57,,<[2020-06-02T18:00:31.605Z]>,1
@jockystan,1267723340032212993,Directed,Tweets,58,,<[2020-06-02T18:00:31.606Z]>,1
1267723340032212993,https://footballtaxhavens.wordpress.com/2020/06/02/proof-of-paedophile-ring-frank-cairney-lobbied-to-bring-torbett-back-as-fundraiser-in-1980-when-he-knew-in-1977-from-csa-club-meeting-torbett-was-paedophile/amp/?__twitter_impression=true,Directed,Has_link,59,,<[2020-06-02T18:00:31.606Z]>,1
@rabbiej1974,@jockystan,Directed,Retweets_from,60,,<[2020-06-02T18:00:31.606Z]>,1
@rabbiej1974,1267723340032212993,Directed,Retweets,61,,<[2020-06-02T18:00:31.606Z]>,1
@keir_wee,1267878757790072837,Directed,Tweets,62,,<[2020-06-02T18:00:31.706Z]>,1
@barryanderson_,1267846395748384768,Directed,Tweets,63,,<[2020-06-02T18:00:31.706Z]>,1
1267846395748384768,@edinburghpaper,Directed,Has_mention,64,,<[2020-06-02T18:00:31.706Z]>,1
1267846395748384768,"#killie",Directed,Has_hashtag,65,,<[2020-06-02T18:00:31.706Z]>,1
1267846395748384768,"#hmfc",Directed,Has_hashtag,66,,<[2020-06-02T18:00:31.706Z]>,1
1267846395748384768,https://www.edinburghnews.scotsman.com/sport/football/hearts/jamie-macdonald-id-go-back-hearts-second-its-huge-risk-leaving-kilmarnock-2872403,Directed,Has_link,67,,<[2020-06-02T18:00:31.706Z]>,1
@keir_wee,@barryanderson_,Directed,Retweets_from,68,,<[2020-06-02T18:00:31.706Z]>,1
@keir_wee,1267846395748384768,Directed,Retweets,69,,<[2020-06-02T18:00:31.706Z]>,1
@thekitstopfoot1,1267878757894930432,Directed,Tweets,70,,<[2020-06-02T18:00:32.478Z]>,1
1267878757894930432,"#classicfootballshirts",Directed,Has_hashtag,71,,<[2020-06-02T18:00:32.478Z]>,1
1267878757894930432,"#psv",Directed,Has_hashtag,72,,<[2020-06-02T18:00:32.478Z]>,1
1267878757894930432,"#dutch",Directed,Has_hashtag,73,,<[2020-06-02T18:00:32.478Z]>,1
1267878757894930432,http://pbs.twimg.com/media/EZhpAbZX0AQyxCV.jpg,Directed,Has_media,74,,<[2020-06-02T18:00:32.478Z]>,1
1267878757894930432,http://pbs.twimg.com/media/EZhpAbiWoAAo6rx.jpg,Directed,Has_media,75,,<[2020-06-02T18:00:32.478Z]>,1
@covcitylive,1267878759220248576,Directed,Tweets,76,,<[2020-06-02T18:00:32.480Z]>,1
1267878759220248576,"#skyblues",Directed,Has_hashtag,77,,<[2020-06-02T18:00:32.480Z]>,1
1267878759220248576,"#pusb",Directed,Has_hashtag,78,,<[2020-06-02T18:00:32.480Z]>,1
1267878759220248576,https://www.coventrytelegraph.net/sport/football/football-news/efl-league-one-vote-wycombe-18352696?a,Directed,Has_link,79,,<[2020-06-02T18:00:32.480Z]>,1
@massmunicipal,1267878759966834688,Directed,Tweets,80,,<[2020-06-02T18:00:32.482Z]>,1
1267878759966834688,@townofauburn,Directed,Has_mention,81,,<[2020-06-02T18:00:32.482Z]>,1
1267878759966834688,@telegramdotcom,Directed,Has_mention,82,,<[2020-06-02T18:00:32.482Z]>,1
1267878759966834688,https://www.telegram.com/news/20200601/auburn-to-hold-town-meeting-on-football-field,Directed,Has_link,83,,<[2020-06-02T18:00:32.482Z]>,1
@dompostsports,1267878760168202241,Directed,Tweets,84,,<[2020-06-02T18:00:32.483Z]>,1
1267878760168202241,"#trinity",Directed,Has_hashtag,85,,<[2020-06-02T18:00:32.483Z]>,1
1267878760168202241,"#wvprepfb",Directed,Has_hashtag,86,,<[2020-06-02T18:00:32.483Z]>,1
1267878760168202241,https://bit.ly/3djM9Pw,Directed,Has_link,87,,<[2020-06-02T18:00:32.483Z]>,1
@watchmakermaker,1267878760495398920,Directed,Tweets,88,,<[2020-06-02T18:00:32.485Z]>,1
1267878760495398920,@gleybermania201,Directed,Has_mention,89,,<[2020-06-02T18:00:32.485Z]>,1
1267878760495398920,@richeisenshow,Directed,Has_mention,90,,<[2020-06-02T18:00:32.485Z]>,1
1267878760495398920,@kaepernick7,Directed,Has_mention,91,,<[2020-06-02T18:00:32.485Z]>,1
1267878760495398920,@kaj33,Directed,Has_mention,92,,<[2020-06-02T18:00:32.485Z]>,1
@leemiller67,1267878761208385536,Directed,Tweets,93,,<[2020-06-02T18:00:33.320Z]>,1
@george1robinson,1267821451400245250,Directed,Tweets,94,,<[2020-06-02T18:00:33.321Z]>,1
@scotamfa,1267818900986589191,Directed,Tweets,95,,<[2020-06-02T18:00:33.321Z]>,1
1267818900986589191,"#volunteersweek",Directed,Has_hashtag,96,,<[2020-06-02T18:00:33.321Z]>,1
1267818900986589191,http://pbs.twimg.com/media/EZgwFPeU4Ace0J1.jpg,Directed,Has_media,97,,<[2020-06-02T18:00:33.321Z]>,1
@george1robinson,@scotamfa,Directed,Quotes_from,98,,<[2020-06-02T18:00:33.321Z]>,1
@george1robinson,1267818900986589191,Directed,Quotes,99,,<[2020-06-02T18:00:33.321Z]>,1
@leemiller67,@george1robinson,Directed,Retweets_from,100,,<[2020-06-02T18:00:33.321Z]>,1
@leemiller67,1267821451400245250,Directed,Retweets,101,,<[2020-06-02T18:00:33.321Z]>,1
@leemiller67,@scotamfa,Directed,Quotes_from,102,,<[2020-06-02T18:00:33.321Z]>,1
@leemiller67,1267818900986589191,Directed,Quotes,103,,<[2020-06-02T18:00:33.321Z]>,1
@gmas55612408,1267878762781257735,Directed,Tweets,104,,<[2020-06-02T18:00:33.323Z]>,1
1267878762781257735,https://www.rtl.fr/actu/international/football-marcus-thuram-pose-un-genou-a-terre-en-hommage-a-george-floyd-7800564778,Directed,Has_link,105,,<[2020-06-02T18:00:33.323Z]>,1
@shanethegooner,1267878762785497093,Directed,Tweets,106,,<[2020-06-02T18:00:33.324Z]>,1
1267878762785497093,http://pbs.twimg.com/media/EZhpAv7XYAUhAm6.jpg,Directed,Has_media,107,,<[2020-06-02T18:00:33.324Z]>,1
@ryanphelps27,1267878764647796736,Directed,Tweets,108,,<[2020-06-02T18:00:33.447Z]>,1
@isaiahhole,1267869749452713990,Directed,Tweets,109,,<[2020-06-02T18:00:33.448Z]>,1
1267869749452713990,"#michigan",Directed,Has_hashtag,110,,<[2020-06-02T18:00:33.448Z]>,1
1267869749452713990,https://wolverineswire.usatoday.com/2020/06/02/michigan-football-jim-harbaugh-team-marches-black-lives-matter-protest-ann-arbor-george-floyd/,Directed,Has_link,111,,<[2020-06-02T18:00:33.448Z]>,1
@ryanphelps27,@isaiahhole,Directed,Retweets_from,112,,<[2020-06-02T18:00:33.448Z]>,1
@ryanphelps27,1267869749452713990,Directed,Retweets,113,,<[2020-06-02T18:00:33.448Z]>,1
@kaii_baby3,1267878765989818368,Directed,Tweets,114,,<[2020-06-02T18:00:33.673Z]>,1
@bbygirlerica,1267878322987397120,Directed,Tweets,115,,"<[2020-06-02T18:00:33.674Z, 2020-06-02T18:21:23.321Z]>",1
@kaii_baby3,@bbygirlerica,Directed,Retweets_from,116,,<[2020-06-02T18:00:33.674Z]>,1
@kaii_baby3,1267878322987397120,Directed,Retweets,117,,<[2020-06-02T18:00:33.674Z]>,1
@the_gaffer10,1267878766065393666,Directed,Tweets,118,,<[2020-06-02T18:00:33.677Z]>,1
@_passtheball,1267876038941585415,Directed,Tweets,119,,"<[2020-06-02T18:00:33.677Z, 2020-06-02T18:21:16.086Z, 2020-06-02T18:21:30.553Z]>",1
1267876038941585415,@saintmus_,Directed,Has_mention,120,,"<[2020-06-02T18:00:33.677Z, 2020-06-02T18:21:16.086Z, 2020-06-02T18:21:30.553Z]>",1
1267876038941585415,https://www.youtube.com/channel/UCDPzxWWbiqbCNiLa6eFQd4A,Directed,Has_link,121,,"<[2020-06-02T18:00:33.677Z, 2020-06-02T18:21:16.086Z, 2020-06-02T18:21:30.553Z]>",1
1267876038941585415,http://pbs.twimg.com/ext_tw_video_thumb/1267875232477569024/pu/img/KboTNC-FQ2m8JhpY.jpg,Directed,Has_media,122,,"<[2020-06-02T18:00:33.677Z, 2020-06-02T18:21:16.086Z, 2020-06-02T18:21:30.553Z]>",1
@the_gaffer10,@_passtheball,Directed,Retweets_from,123,,<[2020-06-02T18:00:33.677Z]>,1
@the_gaffer10,1267876038941585415,Directed,Retweets,124,,<[2020-06-02T18:00:33.677Z]>,1
@biansanfelice,1267878766627471362,Directed,Tweets,125,,<[2020-06-02T18:00:33.873Z]>,1
@tycsports,1267856243869261826,Directed,Tweets,126,,"<[2020-06-02T18:00:33.873Z, 2020-06-02T18:00:38.629Z, 2020-06-02T18:00:39.112Z, 2020-06-02T18:20:56.789Z, 2020-06-02T18:21:04.336Z, 2020-06-02T18:21:04.340Z, 2020-06-02T18:21:18.266Z, 2020-06-02T18:21:24.409Z, 2020-06-02T18:21:25.631Z, 2020-06-02T18:21:27.844Z, 2020-06-02T18:21:27.845Z, 2020-06-02T18:21:35.244Z, 2020-06-02T18:21:38.198Z, 2020-06-02T18:21:48.211Z, 2020-06-02T18:21:48.572Z, 2020-06-02T18:22:16.397Z, 2020-06-02T18:22:18.065Z, 2020-06-02T18:22:18.183Z, 2020-06-02T18:22:18.184Z, 2020-06-02T18:22:18.475Z, 2020-06-02T18:22:31.480Z, 2020-06-02T18:22:46.943Z]>",1
1267856243869261826,http://pbs.twimg.com/media/EZhUek2XkAMzDZC.jpg,Directed,Has_media,127,,"<[2020-06-02T18:00:33.873Z, 2020-06-02T18:00:38.629Z, 2020-06-02T18:00:39.112Z, 2020-06-02T18:20:56.789Z, 2020-06-02T18:21:04.336Z, 2020-06-02T18:21:04.340Z, 2020-06-02T18:21:18.266Z, 2020-06-02T18:21:24.409Z, 2020-06-02T18:21:25.631Z, 2020-06-02T18:21:27.844Z, 2020-06-02T18:21:27.845Z, 2020-06-02T18:21:35.244Z, 2020-06-02T18:21:38.198Z, 2020-06-02T18:21:48.211Z, 2020-06-02T18:21:48.572Z, 2020-06-02T18:22:16.397Z, 2020-06-02T18:22:18.065Z, 2020-06-02T18:22:18.183Z, 2020-06-02T18:22:18.184Z, 2020-06-02T18:22:18.475Z, 2020-06-02T18:22:31.480Z, 2020-06-02T18:22:46.943Z]>",1
@biansanfelice,@tycsports,Directed,Quotes_from,128,,<[2020-06-02T18:00:33.873Z]>,1
@biansanfelice,1267856243869261826,Directed,Quotes,129,,<[2020-06-02T18:00:33.873Z]>,1
@evan_vick,1267878766845595650,Directed,Tweets,130,,<[2020-06-02T18:00:33.879Z]>,1
@nathaneast22,1267836756159795200,Directed,Tweets,131,,<[2020-06-02T18:00:33.879Z]>,1
1267836756159795200,"#blacklivesmatter",Directed,Has_hashtag,132,,<[2020-06-02T18:00:33.879Z]>,1
1267836756159795200,http://pbs.twimg.com/media/EZhCzwkXsAEtLWF.jpg,Directed,Has_media,133,,<[2020-06-02T18:00:33.879Z]>,1
@evan_vick,@nathaneast22,Directed,Retweets_from,134,,<[2020-06-02T18:00:33.879Z]>,1
@evan_vick,1267836756159795200,Directed,Retweets,135,,<[2020-06-02T18:00:33.879Z]>,1
@of_1890,1267878767202091010,Directed,Tweets,136,,<[2020-06-02T18:00:33.980Z]>,1
1267878767202091010,@marlborofood,Directed,Has_mention,137,,<[2020-06-02T18:00:33.980Z]>,1
@ayhnisk,1267878768128995330,Directed,Tweets,138,,<[2020-06-02T18:00:34.185Z]>,1
1267878768128995330,http://pbs.twimg.com/media/EZQHhK1XgAA-I7y.jpg,Directed,Has_media,139,,<[2020-06-02T18:00:34.185Z]>,1
@90sfootball,1267516262239870977,Directed,Tweets,140,,"<[2020-06-02T18:00:34.186Z, 2020-06-02T18:21:07.100Z, 2020-06-02T18:21:07.101Z, 2020-06-02T18:21:25.106Z]>",1
1267516262239870977,http://pbs.twimg.com/media/EZQHhK1XgAA-I7y.jpg,Directed,Has_media,141,,"<[2020-06-02T18:00:34.186Z, 2020-06-02T18:21:07.100Z, 2020-06-02T18:21:07.101Z, 2020-06-02T18:21:25.106Z]>",1
@ayhnisk,@90sfootball,Directed,Retweets_from,142,,<[2020-06-02T18:00:34.186Z]>,1
@ayhnisk,1267516262239870977,Directed,Retweets,143,,<[2020-06-02T18:00:34.186Z]>,1
@trueoriginole,1267878773367738369,Directed,Tweets,144,,<[2020-06-02T18:00:35.442Z]>,1
@bypatforde,1267603288964423681,Directed,Tweets,145,,<[2020-06-02T18:00:35.442Z]>,1
1267603288964423681,https://bit.ly/2BlDEFv,Directed,Has_link,146,,<[2020-06-02T18:00:35.442Z]>,1
@trueoriginole,@bypatforde,Directed,Retweets_from,147,,<[2020-06-02T18:00:35.442Z]>,1
@trueoriginole,1267603288964423681,Directed,Retweets,148,,<[2020-06-02T18:00:35.442Z]>,1
@steve4you4ever,1267878774705717248,Directed,Tweets,149,,<[2020-06-02T18:00:35.939Z]>,1
1267878774705717248,"#blacklivesmatter",Directed,Has_hashtag,150,,<[2020-06-02T18:00:35.939Z]>,1
1267878774705717248,"#paulodybala",Directed,Has_hashtag,151,,<[2020-06-02T18:00:35.939Z]>,1
1267878774705717248,"#blackouttuesday",Directed,Has_hashtag,152,,<[2020-06-02T18:00:35.939Z]>,1
@latestly,1267878528323743744,Directed,Tweets,153,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,@teammessi,Directed,Has_mention,154,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,@paulpogba,Directed,Has_mention,155,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,@marcusrashford,Directed,Has_mention,156,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,@arsenal,Directed,Has_mention,157,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,"#blacklivesmatter",Directed,Has_hashtag,158,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,"#paulodybala",Directed,Has_hashtag,159,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,"#blackouttuesday",Directed,Has_hashtag,160,,<[2020-06-02T18:00:35.939Z]>,1
1267878528323743744,https://www.latestly.com/sports/football/lionel-messi-paul-pogba-paulo-dybala-marcus-rashford-support-blackouttuesday-arsenal-burnley-fc-others-join-the-movement-1796686.html,Directed,Has_link,161,,<[2020-06-02T18:00:35.939Z]>,1
@steve4you4ever,@latestly,Directed,Retweets_from,162,,<[2020-06-02T18:00:35.939Z]>,1
@steve4you4ever,1267878528323743744,Directed,Retweets,163,,<[2020-06-02T18:00:35.939Z]>,1
@elizabeth_bogle,1267878775376748552,Directed,Tweets,164,,<[2020-06-02T18:00:35.941Z]>,1
@rsms_cheer,1267820069460959235,Directed,Tweets,165,,<[2020-06-02T18:00:35.941Z]>,1
@elizabeth_bogle,@rsms_cheer,Directed,Retweets_from,166,,<[2020-06-02T18:00:35.941Z]>,1
@elizabeth_bogle,1267820069460959235,Directed,Retweets,167,,<[2020-06-02T18:00:35.941Z]>,1
@giordanofer1,1267878776693755905,Directed,Tweets,168,,<[2020-06-02T18:00:36.347Z]>,1
@varskysports,1267868628138983429,Directed,Tweets,169,,"<[2020-06-02T18:00:36.347Z, 2020-06-02T18:21:11.635Z, 2020-06-02T18:21:12.731Z, 2020-06-02T18:21:14.500Z, 2020-06-02T18:21:15.189Z, 2020-06-02T18:21:25.409Z, 2020-06-02T18:21:28.868Z, 2020-06-02T18:21:39.998Z, 2020-06-02T18:21:52.565Z, 2020-06-02T18:21:53.321Z, 2020-06-02T18:22:16.636Z, 2020-06-02T18:22:17.109Z, 2020-06-02T18:22:45.840Z]>",1
1267868628138983429,https://twitter.com/VarskySports/status/1267867355692126208,Directed,Has_link,170,,"<[2020-06-02T18:00:36.347Z, 2020-06-02T18:21:15.189Z, 2020-06-02T18:21:52.565Z, 2020-06-02T18:21:53.321Z]>",1
@varskysports,1267867355692126208,Directed,Tweets,171,,"<[2020-06-02T18:00:36.348Z, 2020-06-02T18:20:58.089Z, 2020-06-02T18:20:59.023Z, 2020-06-02T18:21:11.635Z, 2020-06-02T18:21:11.636Z, 2020-06-02T18:21:12.731Z, 2020-06-02T18:21:12.732Z, 2020-06-02T18:21:13.343Z, 2020-06-02T18:21:14.500Z, 2020-06-02T18:21:15.189Z, 2020-06-02T18:21:15.190Z, 2020-06-02T18:21:25.409Z, 2020-06-02T18:21:26.511Z, 2020-06-02T18:21:28.868Z, 2020-06-02T18:21:31.885Z, 2020-06-02T18:21:39.998Z, 2020-06-02T18:21:40.121Z, 2020-06-02T18:21:52.565Z, 2020-06-02T18:21:53.322Z, 2020-06-02T18:21:55.552Z, 2020-06-02T18:22:16.636Z, 2020-06-02T18:22:16.879Z, 2020-06-02T18:22:17.109Z, 2020-06-02T18:22:17.346Z, 2020-06-02T18:22:31.533Z, 2020-06-02T18:22:37.804Z, 2020-06-02T18:22:45.840Z]>",1
1267867355692126208,http://pbs.twimg.com/media/EZhedkyXgAEa7Hx.jpg,Directed,Has_media,172,,"<[2020-06-02T18:00:36.348Z, 2020-06-02T18:20:58.089Z, 2020-06-02T18:20:59.023Z, 2020-06-02T18:21:11.635Z, 2020-06-02T18:21:11.636Z, 2020-06-02T18:21:12.731Z, 2020-06-02T18:21:12.732Z, 2020-06-02T18:21:13.343Z, 2020-06-02T18:21:14.500Z, 2020-06-02T18:21:15.189Z, 2020-06-02T18:21:15.190Z, 2020-06-02T18:21:25.409Z, 2020-06-02T18:21:26.511Z, 2020-06-02T18:21:28.868Z, 2020-06-02T18:21:31.885Z, 2020-06-02T18:21:39.998Z, 2020-06-02T18:21:40.121Z, 2020-06-02T18:21:52.565Z, 2020-06-02T18:21:53.322Z, 2020-06-02T18:21:55.552Z, 2020-06-02T18:22:16.636Z, 2020-06-02T18:22:16.879Z, 2020-06-02T18:22:17.109Z, 2020-06-02T18:22:17.346Z, 2020-06-02T18:22:31.533Z, 2020-06-02T18:22:37.804Z, 2020-06-02T18:22:45.840Z]>",1
@giordanofer1,@varskysports,Directed,Retweets_from,173,,<[2020-06-02T18:00:36.347Z]>,1
@giordanofer1,1267868628138983429,Directed,Retweets,174,,<[2020-06-02T18:00:36.347Z]>,1
@giordanofer1,@varskysports,Directed,Quotes_from,175,,<[2020-06-02T18:00:36.348Z]>,1
@giordanofer1,1267867355692126208,Directed,Quotes,176,,<[2020-06-02T18:00:36.348Z]>,1
@accfootballnews,1267878776995819522,Directed,Tweets,177,,<[2020-06-02T18:00:36.349Z]>,1
1267878776995819522,@nandosports,Directed,Has_mention,178,,<[2020-06-02T18:00:36.349Z]>,1
1267878776995819522,@theherald_sun,Directed,Has_mention,179,,<[2020-06-02T18:00:36.349Z]>,1
1267878776995819522,@ws_4mayor,Directed,Has_mention,180,,<[2020-06-02T18:00:36.349Z]>,1
1267878776995819522,"#ncstate",Directed,Has_hashtag,181,,<[2020-06-02T18:00:36.349Z]>,1
1267878776995819522,https://paper.li/accfootballnews/1531976146?edition_id=f12e63f0-a4fa-11ea-95d8-0cc47a0d1605,Directed,Has_link,182,,<[2020-06-02T18:00:36.349Z]>,1
@cristopherivan4,1267878778816077826,Directed,Tweets,183,,<[2020-06-02T18:00:36.747Z]>,1
@observadoruy,1267864080611762179,Directed,Tweets,184,,<[2020-06-02T18:00:36.748Z]>,1
1267864080611762179,https://www.elobservador.com.uy/nota/la-polemica-lista-de-france-football-incluyo-al-campeon-del-siglo-y-dejo-afuera-al-gran-parque-central-202062135922,Directed,Has_link,185,,<[2020-06-02T18:00:36.748Z]>,1
@cristopherivan4,@observadoruy,Directed,Retweets_from,186,,<[2020-06-02T18:00:36.748Z]>,1
@cristopherivan4,1267864080611762179,Directed,Retweets,187,,<[2020-06-02T18:00:36.748Z]>,1
@ajmitchelll,1267878778245713922,Directed,Tweets,188,,<[2020-06-02T18:00:36.750Z]>,1
@bron_hansen,1267782287610925059,Directed,Tweets,189,,<[2020-06-02T18:00:36.750Z]>,1
1267782287610925059,@wba,Directed,Has_mention,190,,<[2020-06-02T18:00:36.750Z]>,1
1267782287610925059,"#exsupporter",Directed,Has_hashtag,191,,<[2020-06-02T18:00:36.750Z]>,1
@ajmitchelll,@bron_hansen,Directed,Quotes_from,192,,<[2020-06-02T18:00:36.750Z]>,1
@ajmitchelll,1267782287610925059,Directed,Quotes,193,,<[2020-06-02T18:00:36.750Z]>,1
@stevejayjay7,1267878781819158530,Directed,Tweets,194,,<[2020-06-02T18:00:37.562Z]>,1
1267878781819158530,@harryy_011,Directed,Has_mention,195,,<[2020-06-02T18:00:37.562Z]>,1
1267878781819158530,@adithya78620852,Directed,Has_mention,196,,<[2020-06-02T18:00:37.562Z]>,1
1267878781819158530,@utdreport,Directed,Has_mention,197,,<[2020-06-02T18:00:37.562Z]>,1
@paradigm_sports,1267878783761014784,Directed,Tweets,198,,<[2020-06-02T18:00:38.334Z]>,1
@paradigm_sports,1266082133455572992,Directed,Tweets,199,,<[2020-06-02T18:00:38.334Z]>,1
1266082133455572992,https://sirc.ca/blog/football-makes-bold-pivot/,Directed,Has_link,200,,<[2020-06-02T18:00:38.334Z]>,1
@jacklatham4,1267878783727607808,Directed,Tweets,201,,<[2020-06-02T18:00:38.335Z]>,1
1267878783727607808,@jamiewilf9,Directed,Has_mention,202,,<[2020-06-02T18:00:38.335Z]>,1
1267878783727607808,@birnie_luke,Directed,Has_mention,203,,<[2020-06-02T18:00:38.335Z]>,1
1267878783727607808,@dwight_mcneil99,Directed,Has_mention,204,,<[2020-06-02T18:00:38.335Z]>,1
@chakal_tom,1267878784662986753,Directed,Tweets,205,,<[2020-06-02T18:00:38.336Z]>,1
1267878784662986753,"#staderennais",Directed,Has_hashtag,206,,<[2020-06-02T18:00:38.336Z]>,1
@ouestfrance35,1267838853693558785,Directed,Tweets,207,,<[2020-06-02T18:00:38.336Z]>,1
1267838853693558785,"#staderennais",Directed,Has_hashtag,208,,<[2020-06-02T18:00:38.336Z]>,1
1267838853693558785,"#rennes",Directed,Has_hashtag,209,,<[2020-06-02T18:00:38.336Z]>,1
1267838853693558785,https://www.ouest-france.fr/sport/football/stade-rennais/podcast-arrivee-de-florian-maurice-mercato-pleine-lucarne-fait-le-point-sur-l-actu-du-stade-rennais-6855769,Directed,Has_link,210,,<[2020-06-02T18:00:38.336Z]>,1
@chakal_tom,@ouestfrance35,Directed,Retweets_from,211,,<[2020-06-02T18:00:38.336Z]>,1
@chakal_tom,1267838853693558785,Directed,Retweets,212,,<[2020-06-02T18:00:38.336Z]>,1
@maddiehansen33,1267878785484910592,Directed,Tweets,213,,<[2020-06-02T18:00:38.337Z]>,1
@utah_football,1266551819955695618,Directed,Tweets,214,,<[2020-06-02T18:00:38.338Z]>,1
@maddiehansen33,@utah_football,Directed,Retweets_from,215,,<[2020-06-02T18:00:38.338Z]>,1
@maddiehansen33,1266551819955695618,Directed,Retweets,216,,<[2020-06-02T18:00:38.338Z]>,1
@therobsonator93,1267878785426378753,Directed,Tweets,217,,<[2020-06-02T18:00:38.432Z]>,1
@kupersimon,1267845424687300612,Directed,Tweets,218,,<[2020-06-02T18:00:38.433Z]>,1
@tacklingtrolls,1267798301346324480,Directed,Tweets,219,,<[2020-06-02T18:00:38.433Z]>,1
1267798301346324480,@wba,Directed,Has_mention,220,,<[2020-06-02T18:00:38.433Z]>,1
1267798301346324480,http://pbs.twimg.com/media/EZgfxVoWAAIvF58.png,Directed,Has_media,221,,<[2020-06-02T18:00:38.433Z]>,1
@kupersimon,@tacklingtrolls,Directed,Quotes_from,222,,<[2020-06-02T18:00:38.433Z]>,1
@kupersimon,1267798301346324480,Directed,Quotes,223,,<[2020-06-02T18:00:38.433Z]>,1
@therobsonator93,@kupersimon,Directed,Retweets_from,224,,<[2020-06-02T18:00:38.433Z]>,1
@therobsonator93,1267845424687300612,Directed,Retweets,225,,<[2020-06-02T18:00:38.433Z]>,1
@therobsonator93,@tacklingtrolls,Directed,Quotes_from,226,,<[2020-06-02T18:00:38.433Z]>,1
@therobsonator93,1267798301346324480,Directed,Quotes,227,,<[2020-06-02T18:00:38.433Z]>,1
@egesapaulwyclif,1267878786663624704,Directed,Tweets,228,,<[2020-06-02T18:00:38.592Z]>,1
1267878786663624704,@anfieldwatch,Directed,Has_mention,229,,<[2020-06-02T18:00:38.592Z]>,1
@gastonifran2,1267878786885980161,Directed,Tweets,230,,<[2020-06-02T18:00:38.629Z]>,1
@gastonifran2,@tycsports,Directed,Retweets_from,231,,<[2020-06-02T18:00:38.629Z]>,1
@gastonifran2,1267856243869261826,Directed,Retweets,232,,<[2020-06-02T18:00:38.629Z]>,1
@rhammer,1267878787833892864,Directed,Tweets,233,,<[2020-06-02T18:00:39.108Z]>,1
